index,pronouns,lat,lon,free_from
41,male_pronouns,51.3380693,12.3707378,2023-06-06 00:00:51
41,male_pronouns,51.3380693,12.3707378,2023-06-06 00:00:51
42,female_pronouns,51.320486,12.416500928457722,2023-06-15 00:00:51
42,male_pronouns,51.320486,12.416500928457722,2023-06-15 00:00:51
42,male_pronouns,51.320486,12.416500928457722,2023-06-15 00:00:51
42,male_pronouns,51.320486,12.416500928457722,2023-06-15 00:00:51
42,male_pronouns,51.320486,12.416500928457722,2023-06-15 00:00:51
42,male_pronouns,51.320486,12.416500928457722,2023-06-15 00:00:51
42,male_pronouns,51.320486,12.416500928457722,2023-06-15 00:00:51
47,female_pronouns,51.3454611,12.4071941,2023-07-01 00:00:51
47,male_pronouns,51.3454611,12.4071941,2023-07-01 00:00:51
47,male_pronouns,51.3454611,12.4071941,2023-07-01 00:00:51
47,male_pronouns,51.3454611,12.4071941,2023-07-01 00:00:51
47,male_pronouns,51.3454611,12.4071941,2023-07-01 00:00:51
47,male_pronouns,51.3454611,12.4071941,2023-07-01 00:00:51
48,female_pronouns,51.3454611,12.4071941,2023-06-06 00:00:51
48,female_pronouns,51.3454611,12.4071941,2023-06-06 00:00:51
48,female_pronouns,51.3454611,12.4071941,2023-06-06 00:00:51
48,female_pronouns,51.3454611,12.4071941,2023-06-06 00:00:51
49,female_pronouns,51.36730525,12.36935639786729,2023-07-01 00:00:51
49,female_pronouns,51.36730525,12.36935639786729,2023-07-01 00:00:51
49,female_pronouns,51.36730525,12.36935639786729,2023-07-01 00:00:51
49,female_pronouns,51.36730525,12.36935639786729,2023-07-01 00:00:51
49,male_pronouns,51.36730525,12.36935639786729,2023-07-01 00:00:51
49,male_pronouns,51.36730525,12.36935639786729,2023-07-01 00:00:51
49,male_pronouns,51.36730525,12.36935639786729,2023-07-01 00:00:51
50,female_pronouns,51.33761695,12.355122391293555,2023-06-01 00:00:51
50,female_pronouns,51.33761695,12.355122391293555,2023-06-01 00:00:51
50,female_pronouns,51.33761695,12.355122391293555,2023-06-01 00:00:51
50,female_pronouns,51.33761695,12.355122391293555,2023-06-01 00:00:51
50,male_pronouns,51.33761695,12.355122391293555,2023-06-01 00:00:51
50,male_pronouns,51.33761695,12.355122391293555,2023-06-01 00:00:51
50,male_pronouns,51.33761695,12.355122391293555,2023-06-01 00:00:51
50,neutral_pronouns,51.33761695,12.355122391293555,2023-06-01 00:00:51
51,female_pronouns,51.3468658,12.406077,2023-07-01 00:00:51
51,male_pronouns,51.3468658,12.406077,2023-07-01 00:00:51
52,female_pronouns,51.342734750000005,12.38773225,2023-06-15 00:00:51
52,female_pronouns,51.342734750000005,12.38773225,2023-06-15 00:00:51
61,female_pronouns,51.337195,12.354871115861036,2023-08-01 00:00:51
62,female_pronouns,51.3395911,12.326223,2023-06-12 00:00:51
62,female_pronouns,51.3395911,12.326223,2023-06-12 00:00:51
62,female_pronouns,51.3395911,12.326223,2023-06-12 00:00:51
62,female_pronouns,51.3395911,12.326223,2023-06-12 00:00:51
62,female_pronouns,51.3395911,12.326223,2023-06-12 00:00:51
62,female_pronouns,51.3395911,12.326223,2023-06-12 00:00:51
62,female_pronouns,51.3395911,12.326223,2023-06-12 00:00:51
63,female_pronouns,51.3176367,12.3739517,2023-08-01 00:00:51
63,female_pronouns,51.3176367,12.3739517,2023-08-01 00:00:51
64,female_pronouns,51.3340641,12.3874883,2023-06-07 00:00:51
65,female_pronouns,51.341127,12.3896871,2023-07-01 00:00:51
66,female_pronouns,51.341127,12.3896871,2023-07-01 00:00:51
67,female_pronouns,51.3374119,12.3662723,2023-07-15 00:00:51
67,female_pronouns,51.3374119,12.3662723,2023-07-15 00:00:51
67,female_pronouns,51.3374119,12.3662723,2023-07-15 00:00:51
68,female_pronouns,51.3271925,12.3378669,2023-09-01 00:00:51
68,female_pronouns,51.3271925,12.3378669,2023-09-01 00:00:51
68,female_pronouns,51.3271925,12.3378669,2023-09-01 00:00:51
68,female_pronouns,51.3271925,12.3378669,2023-09-01 00:00:51
68,female_pronouns,51.3271925,12.3378669,2023-09-01 00:00:51
68,female_pronouns,51.3271925,12.3378669,2023-09-01 00:00:51
68,female_pronouns,51.3271925,12.3378669,2023-09-01 00:00:51
69,female_pronouns,51.3792481,12.4214063,2023-06-22 00:00:51
70,female_pronouns,51.3588304,12.361643485216891,2023-06-05 00:00:51
70,female_pronouns,51.3588304,12.361643485216891,2023-06-05 00:00:51
70,female_pronouns,51.3588304,12.361643485216891,2023-06-05 00:00:51
70,male_pronouns,51.3588304,12.361643485216891,2023-06-05 00:00:51
70,male_pronouns,51.3588304,12.361643485216891,2023-06-05 00:00:51
70,male_pronouns,51.3588304,12.361643485216891,2023-06-05 00:00:51
70,male_pronouns,51.3588304,12.361643485216891,2023-06-05 00:00:51
70,male_pronouns,51.3588304,12.361643485216891,2023-06-05 00:00:51
70,male_pronouns,51.3588304,12.361643485216891,2023-06-05 00:00:51
70,male_pronouns,51.3588304,12.361643485216891,2023-06-05 00:00:51
71,male_pronouns,51.3326986,12.402309397877127,2023-07-01 00:00:51
71,male_pronouns,51.3326986,12.402309397877127,2023-07-01 00:00:51
72,neutral_pronouns,51.3264943,12.336609477719364,2023-06-06 00:00:51
73,female_pronouns,51.3329514,12.4154667,2023-07-01 00:00:51
74,female_pronouns,51.3488712,12.3779867,2023-07-01 00:00:51
75,female_pronouns,51.3286433,12.3863155,2023-09-01 00:00:51
75,female_pronouns,51.3286433,12.3863155,2023-09-01 00:00:51
76,female_pronouns,51.31665345,12.341958899999998,2023-09-01 00:00:51
76,female_pronouns,51.31665345,12.341958899999998,2023-09-01 00:00:51
76,female_pronouns,51.31665345,12.341958899999998,2023-09-01 00:00:51
79,female_pronouns,51.3344482,12.4067186,2023-06-06 00:00:51
79,female_pronouns,51.3344482,12.4067186,2023-06-06 00:00:51
79,female_pronouns,51.3344482,12.4067186,2023-06-06 00:00:51
79,female_pronouns,51.3344482,12.4067186,2023-06-06 00:00:51
79,female_pronouns,51.3344482,12.4067186,2023-06-06 00:00:51
79,female_pronouns,51.3344482,12.4067186,2023-06-06 00:00:51
80,female_pronouns,51.3438918,12.4202738,2023-06-12 00:00:51
81,female_pronouns,51.3439432,12.4200399,2023-06-12 00:00:51
82,female_pronouns,51.3460795,12.4072056,2023-06-07 00:00:51
82,female_pronouns,51.3460795,12.4072056,2023-06-07 00:00:51
82,female_pronouns,51.3460795,12.4072056,2023-06-07 00:00:51
82,female_pronouns,51.3460795,12.4072056,2023-06-07 00:00:51
82,male_pronouns,51.3460795,12.4072056,2023-06-07 00:00:51
82,neutral_pronouns,51.3460795,12.4072056,2023-06-07 00:00:51
82,neutral_pronouns,51.3460795,12.4072056,2023-06-07 00:00:51
82,neutral_pronouns,51.3460795,12.4072056,2023-06-07 00:00:51
83,female_pronouns,51.3424364,12.4030516,2023-06-06 00:00:51
83,female_pronouns,51.3424364,12.4030516,2023-06-06 00:00:51
83,male_pronouns,51.3424364,12.4030516,2023-06-06 00:00:51
83,male_pronouns,51.3424364,12.4030516,2023-06-06 00:00:51
84,female_pronouns,51.374584850000005,12.383245036479067,2023-06-15 00:00:51
84,female_pronouns,51.374584850000005,12.383245036479067,2023-06-15 00:00:51
84,female_pronouns,51.374584850000005,12.383245036479067,2023-06-15 00:00:51
87,female_pronouns,51.3214749,12.3397877,2023-10-01 00:00:51
87,female_pronouns,51.3214749,12.3397877,2023-10-01 00:00:51
88,female_pronouns,51.3379442,12.3662472,2023-09-01 00:00:51
88,female_pronouns,51.3379442,12.3662472,2023-09-01 00:00:51
88,female_pronouns,51.3379442,12.3662472,2023-09-01 00:00:51
90,male_pronouns,51.32680975,12.3252841,2023-09-01 00:00:51
90,male_pronouns,51.32680975,12.3252841,2023-09-01 00:00:51
95,female_pronouns,51.345671,12.4053291,2023-07-09 00:00:51
95,female_pronouns,51.345671,12.4053291,2023-07-09 00:00:51
95,female_pronouns,51.345671,12.4053291,2023-07-09 00:00:51
95,male_pronouns,51.345671,12.4053291,2023-07-09 00:00:51
96,female_pronouns,51.3376353,12.3656723,2023-08-01 00:00:51
96,female_pronouns,51.3376353,12.3656723,2023-08-01 00:00:51
96,female_pronouns,51.3376353,12.3656723,2023-08-01 00:00:51
96,male_pronouns,51.3376353,12.3656723,2023-08-01 00:00:51
96,male_pronouns,51.3376353,12.3656723,2023-08-01 00:00:51
97,female_pronouns,51.3671399,12.3826311,2023-08-15 00:00:51
97,female_pronouns,51.3671399,12.3826311,2023-08-15 00:00:51
97,female_pronouns,51.3671399,12.3826311,2023-08-15 00:00:51
97,female_pronouns,51.3671399,12.3826311,2023-08-15 00:00:51
97,female_pronouns,51.3671399,12.3826311,2023-08-15 00:00:51
97,female_pronouns,51.3671399,12.3826311,2023-08-15 00:00:51
97,female_pronouns,51.3671399,12.3826311,2023-08-15 00:00:51
97,male_pronouns,51.3671399,12.3826311,2023-08-15 00:00:51
97,male_pronouns,51.3671399,12.3826311,2023-08-15 00:00:51
97,male_pronouns,51.3671399,12.3826311,2023-08-15 00:00:51
97,male_pronouns,51.3671399,12.3826311,2023-08-15 00:00:51
97,male_pronouns,51.3671399,12.3826311,2023-08-15 00:00:51
98,male_pronouns,51.32312535,12.37171945232486,2023-06-05 00:00:51
98,neutral_pronouns,51.32312535,12.37171945232486,2023-06-05 00:00:51
99,female_pronouns,51.3462701,12.4060433,2023-09-01 00:00:51
99,female_pronouns,51.3462701,12.4060433,2023-09-01 00:00:51
99,female_pronouns,51.3462701,12.4060433,2023-09-01 00:00:51
99,male_pronouns,51.3462701,12.4060433,2023-09-01 00:00:51
99,male_pronouns,51.3462701,12.4060433,2023-09-01 00:00:51
99,male_pronouns,51.3462701,12.4060433,2023-09-01 00:00:51
99,male_pronouns,51.3462701,12.4060433,2023-09-01 00:00:51
100,female_pronouns,51.333471,12.3956632,2023-09-15 00:00:51
101,female_pronouns,51.322980650000005,12.379040268871124,2023-09-01 00:00:51
101,female_pronouns,51.322980650000005,12.379040268871124,2023-09-01 00:00:51
101,female_pronouns,51.322980650000005,12.379040268871124,2023-09-01 00:00:51
101,female_pronouns,51.322980650000005,12.379040268871124,2023-09-01 00:00:51
101,female_pronouns,51.322980650000005,12.379040268871124,2023-09-01 00:00:51
101,female_pronouns,51.322980650000005,12.379040268871124,2023-09-01 00:00:51
101,female_pronouns,51.322980650000005,12.379040268871124,2023-09-01 00:00:51
101,male_pronouns,51.322980650000005,12.379040268871124,2023-09-01 00:00:51
101,male_pronouns,51.322980650000005,12.379040268871124,2023-09-01 00:00:51
102,female_pronouns,51.3304266,12.4082362,2023-06-25 00:00:51
102,female_pronouns,51.3304266,12.4082362,2023-06-25 00:00:51
103,female_pronouns,51.3232461,12.3409217,2023-07-01 00:00:51
103,female_pronouns,51.3232461,12.3409217,2023-07-01 00:00:51
103,male_pronouns,51.3232461,12.3409217,2023-07-01 00:00:51
103,male_pronouns,51.3232461,12.3409217,2023-07-01 00:00:51
104,female_pronouns,51.3364247,12.3290193,2023-06-15 00:00:51
104,female_pronouns,51.3364247,12.3290193,2023-06-15 00:00:51
104,female_pronouns,51.3364247,12.3290193,2023-06-15 00:00:51
104,female_pronouns,51.3364247,12.3290193,2023-06-15 00:00:51
104,male_pronouns,51.3364247,12.3290193,2023-06-15 00:00:51
104,male_pronouns,51.3364247,12.3290193,2023-06-15 00:00:51
104,male_pronouns,51.3364247,12.3290193,2023-06-15 00:00:51
105,female_pronouns,51.3468658,12.406077,2023-06-19 00:00:51
105,male_pronouns,51.3468658,12.406077,2023-06-19 00:00:51
106,female_pronouns,51.3282844,12.3776069,2023-07-01 00:00:51
106,female_pronouns,51.3282844,12.3776069,2023-07-01 00:00:51
106,female_pronouns,51.3282844,12.3776069,2023-07-01 00:00:51
106,male_pronouns,51.3282844,12.3776069,2023-07-01 00:00:51
106,male_pronouns,51.3282844,12.3776069,2023-07-01 00:00:51
106,male_pronouns,51.3282844,12.3776069,2023-07-01 00:00:51
106,male_pronouns,51.3282844,12.3776069,2023-07-01 00:00:51
107,female_pronouns,51.362773,12.3640288,2023-07-01 00:00:51
107,female_pronouns,51.362773,12.3640288,2023-07-01 00:00:51
107,male_pronouns,51.362773,12.3640288,2023-07-01 00:00:51
107,male_pronouns,51.362773,12.3640288,2023-07-01 00:00:51
107,male_pronouns,51.362773,12.3640288,2023-07-01 00:00:51
107,male_pronouns,51.362773,12.3640288,2023-07-01 00:00:51
110,female_pronouns,51.318662,12.38095775,2023-06-30 00:00:51
110,female_pronouns,51.318662,12.38095775,2023-06-30 00:00:51
110,female_pronouns,51.318662,12.38095775,2023-06-30 00:00:51
110,female_pronouns,51.318662,12.38095775,2023-06-30 00:00:51
112,female_pronouns,51.33154615,12.407595899692115,2023-07-01 00:00:51
112,female_pronouns,51.33154615,12.407595899692115,2023-07-01 00:00:51
112,female_pronouns,51.33154615,12.407595899692115,2023-07-01 00:00:51
112,male_pronouns,51.33154615,12.407595899692115,2023-07-01 00:00:51
112,male_pronouns,51.33154615,12.407595899692115,2023-07-01 00:00:51
112,male_pronouns,51.33154615,12.407595899692115,2023-07-01 00:00:51
112,male_pronouns,51.33154615,12.407595899692115,2023-07-01 00:00:51
112,male_pronouns,51.33154615,12.407595899692115,2023-07-01 00:00:51
115,female_pronouns,51.3329265,12.3963733,2023-08-01 00:00:51
115,female_pronouns,51.3329265,12.3963733,2023-08-01 00:00:51
117,female_pronouns,51.331389,12.3464651,2023-08-15 00:00:51
117,male_pronouns,51.331389,12.3464651,2023-08-15 00:00:51
117,male_pronouns,51.331389,12.3464651,2023-08-15 00:00:51
117,male_pronouns,51.331389,12.3464651,2023-08-15 00:00:51
118,female_pronouns,51.3365967,12.3842682,2023-07-01 00:00:51
118,male_pronouns,51.3365967,12.3842682,2023-07-01 00:00:51
118,male_pronouns,51.3365967,12.3842682,2023-07-01 00:00:51
118,male_pronouns,51.3365967,12.3842682,2023-07-01 00:00:51
118,male_pronouns,51.3365967,12.3842682,2023-07-01 00:00:51
119,female_pronouns,51.3169332,12.3705881,2023-06-25 00:00:51
119,female_pronouns,51.3169332,12.3705881,2023-06-25 00:00:51
120,female_pronouns,51.3364247,12.3290193,2023-09-01 00:00:51
120,female_pronouns,51.3364247,12.3290193,2023-09-01 00:00:51
120,female_pronouns,51.3364247,12.3290193,2023-09-01 00:00:51
120,female_pronouns,51.3364247,12.3290193,2023-09-01 00:00:51
120,female_pronouns,51.3364247,12.3290193,2023-09-01 00:00:51
120,female_pronouns,51.3364247,12.3290193,2023-09-01 00:00:51
120,female_pronouns,51.3364247,12.3290193,2023-09-01 00:00:51
120,female_pronouns,51.3364247,12.3290193,2023-09-01 00:00:51
120,female_pronouns,51.3364247,12.3290193,2023-09-01 00:00:51
120,female_pronouns,51.3364247,12.3290193,2023-09-01 00:00:51
120,female_pronouns,51.3364247,12.3290193,2023-09-01 00:00:51
121,female_pronouns,51.3116843,12.380057,2023-07-09 00:00:51
124,female_pronouns,51.3395491,12.4063357,2023-06-05 00:00:51
124,female_pronouns,51.3395491,12.4063357,2023-06-05 00:00:51
124,male_pronouns,51.3395491,12.4063357,2023-06-05 00:00:51
126,female_pronouns,51.33245855,12.344582203021282,2023-06-05 00:00:51
126,female_pronouns,51.33245855,12.344582203021282,2023-06-05 00:00:51
127,female_pronouns,51.33245855,12.344582203021282,2023-06-05 00:00:51
127,female_pronouns,51.33245855,12.344582203021282,2023-06-05 00:00:51
127,female_pronouns,51.33245855,12.344582203021282,2023-06-05 00:00:51
127,male_pronouns,51.33245855,12.344582203021282,2023-06-05 00:00:51
128,female_pronouns,51.313726,12.323652,2023-06-15 00:00:51
128,male_pronouns,51.313726,12.323652,2023-06-15 00:00:51
128,male_pronouns,51.313726,12.323652,2023-06-15 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,female_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
129,male_pronouns,51.3193282,12.3352649,2023-06-08 00:00:51
130,female_pronouns,51.34246795,12.38835356028352,2023-07-01 00:00:51
130,male_pronouns,51.34246795,12.38835356028352,2023-07-01 00:00:51
130,male_pronouns,51.34246795,12.38835356028352,2023-07-01 00:00:51
131,female_pronouns,51.3459017,12.355583217706558,2023-08-01 00:00:51
131,female_pronouns,51.3459017,12.355583217706558,2023-08-01 00:00:51
132,female_pronouns,51.3545219,12.3716287,2023-06-05 00:00:51
132,male_pronouns,51.3545219,12.3716287,2023-06-05 00:00:51
133,male_pronouns,51.319571,12.342972587753792,2023-06-14 00:00:51
135,female_pronouns,51.31130155,12.369315125883716,2023-07-16 00:00:51
136,female_pronouns,51.34470495,12.373379206110169,2023-07-01 00:00:51
136,female_pronouns,51.34470495,12.373379206110169,2023-07-01 00:00:51
136,female_pronouns,51.34470495,12.373379206110169,2023-07-01 00:00:51
137,female_pronouns,51.3323648,12.338942,2023-07-21 00:00:51
137,female_pronouns,51.3323648,12.338942,2023-07-21 00:00:51
138,female_pronouns,51.3323514,12.4022873,2023-06-15 00:00:51
138,female_pronouns,51.3323514,12.4022873,2023-06-15 00:00:51
138,male_pronouns,51.3323514,12.4022873,2023-06-15 00:00:51
138,male_pronouns,51.3323514,12.4022873,2023-06-15 00:00:51
138,male_pronouns,51.3323514,12.4022873,2023-06-15 00:00:51
138,male_pronouns,51.3323514,12.4022873,2023-06-15 00:00:51
140,male_pronouns,51.3450198,12.4107351,2023-07-01 00:00:51
141,female_pronouns,51.3455426,12.355542664500913,2023-07-01 00:00:51
141,female_pronouns,51.3455426,12.355542664500913,2023-07-01 00:00:51
142,female_pronouns,51.3449188,12.4002545,2023-08-01 00:00:51
143,female_pronouns,51.351186350000006,12.406471713413628,2023-06-29 00:00:51
143,female_pronouns,51.351186350000006,12.406471713413628,2023-06-29 00:00:51
144,female_pronouns,51.3306773,12.3161212,2023-07-01 00:00:51
144,male_pronouns,51.3306773,12.3161212,2023-07-01 00:00:51
145,female_pronouns,51.31272605,12.306705593898212,2023-06-05 00:00:51
145,male_pronouns,51.31272605,12.306705593898212,2023-06-05 00:00:51
145,male_pronouns,51.31272605,12.306705593898212,2023-06-05 00:00:51
146,female_pronouns,51.3193507,12.3412849,2023-06-12 00:00:51
146,male_pronouns,51.3193507,12.3412849,2023-06-12 00:00:51
148,female_pronouns,51.3459854,12.4110692,2023-06-05 00:00:51
149,female_pronouns,51.3337478,12.4157852,2023-06-05 00:00:51
149,female_pronouns,51.3337478,12.4157852,2023-06-05 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
