name,from_lat,from_lon,to_lat,to_lon,free_from,distance,reverse_distance
Friedrichshain,51.3361134,12.3266607,52.497893,13.3799669,2023-09-01 00:00:36,148007.32579056514,6.756422323412763e-06
Riebeckstraße,51.3288673,12.40398,51.335323,12.4077572,2023-09-01 00:00:36,764.3042377032185,0.0013083795047441602
Reudnitz,51.3288673,12.40398,51.335919,12.3995116,2023-09-01 00:00:36,843.3309990255485,0.001185774033155996
Lene-Voigt-Park,51.3288673,12.40398,51.3342895,12.399465057699512,2023-09-01 00:00:36,679.6389013638684,0.0014713695728617734
Friedenspark,51.3288673,12.40398,51.32741475,12.3946794131321,2023-09-01 00:00:36,666.094800371632,0.001501287803841245
Innenstadt,51.3288673,12.40398,51.3428087,12.3571118,2023-09-01 00:00:36,3606.1222363898974,0.00027730618499529947
Karli,51.3288673,12.40398,51.3206349,12.3736195,2023-09-01 00:00:36,2299.681972508918,0.00043484273562792474
Leipzigs,51.3317787,12.3738542,51.341174949999996,12.377320051717579,2023-07-01 00:00:36,1072.197814522392,0.0009326637178844163
Wilhelm-Leuschner Platz,51.3317787,12.3738542,51.3343111,12.3741402,2023-07-01 00:00:36,282.2901751516938,0.0035424541412489175
Clara-Zetkin-Park,51.3317787,12.3738542,51.33050505,12.358850998005359,2023-07-01 00:00:36,1051.9489109789931,0.0009506165076679941
Thomaskirche,51.3380693,12.3707378,51.33933145,12.372596539065963,2023-06-06 00:00:36,190.70394392417484,0.0052437300426131025
Leipzigs,51.3380693,12.3707378,51.341174949999996,12.377320051717579,2023-06-06 00:00:36,572.9852466777882,0.001745245633806587
Martin-Luther-Ring,51.3380693,12.3707378,51.3352801,12.3709433,2023-06-06 00:00:36,310.47326576176613,0.003220889236779971
Arena,51.3380693,12.3707378,51.34570785,12.348262114064246,2023-06-06 00:00:36,1777.2660322573483,0.0005626619661041268
Innenstadt,51.3380693,12.3707378,51.3428087,12.3571118,2023-06-06 00:00:36,1083.3198853756014,0.0009230883818340385
Stötteritzer Wäldchen,51.320486,12.416500928457722,51.3244519,12.421237253785176,2023-06-15 00:00:36,550.2675914556996,0.001817297648503268
Innenstadt,51.320486,12.416500928457722,51.3428087,12.3571118,2023-06-15 00:00:36,4815.180640626897,0.00020767652859432668
August-Bebel-Straße,51.31995985,12.3684893,51.3233559,12.3691257,2023-07-01 00:00:36,380.2042867410835,0.0026301649793890754
Karl-Liebknecht-Straße,51.31995985,12.3684893,51.3206349,12.3736195,2023-07-01 00:00:36,364.3296194140272,0.002744767229215014
Clara-Zetkin-Park,51.31995985,12.3684893,51.33050505,12.358850998005359,2023-07-01 00:00:36,1350.3539627549653,0.00074054657340348
Altlindenau,51.337288400000006,12.32733446983312,51.3400124,12.3347023,2023-08-01 00:00:36,594.7209508891281,0.0016814608574071016
Lindenauer,51.337288400000006,12.32733446983312,51.334225599999996,12.298047180832125,2023-08-01 00:00:36,2062.884320511099,0.00048475815636246666
Palmengarten,51.3313113,12.3453354,51.335992250000004,12.344426023058885,2023-08-03 00:00:36,524.3180213507667,0.0019072394220281891
Clara-Zetkin Park,51.3313113,12.3453354,51.33050505,12.358850998005359,2023-08-03 00:00:36,943.292928541152,0.001060116078201231
Karl-Heine Straße,51.3313113,12.3453354,51.3321577,12.3487401,2023-08-03 00:00:36,254.57962899016283,0.003928044062153303
Nonnenstraße,51.3313113,12.3453354,51.3261773,12.3384792,2023-08-03 00:00:36,743.523325232994,0.0013449477186026884
Torgauer Platz,51.3454611,12.4071941,51.3453479,12.4147463,2023-07-01 00:00:36,524.6892078617191,0.001905890163198379
with,51.3454611,12.4071941,51.3670152,12.3684112,2023-07-01 00:00:36,3605.081658951506,0.0002773862271654722
Leipzigs,51.3454611,12.4071941,51.341174949999996,12.377320051717579,2023-06-06 00:00:36,2129.0276246252065,0.00046969799190653514
Coppiplatz,51.36730525,12.36935639786729,51.36743665,12.367130431077214,2023-07-01 00:00:36,155.21965740656026,0.006442482973536931
Merseburg,51.36730525,12.36935639786729,51.354871,12.305266,2023-07-01 00:00:36,4659.726472878233,0.0002146048712988763
Lausen,51.33761695,12.355122391293555,51.3044972,12.2588088,2023-06-01 00:00:36,7639.311533068882,0.00013090184837615565
Plagwitz,51.33761695,12.355122391293555,51.3281994,12.3382998,2023-06-01 00:00:36,1569.2445031164275,0.0006372493247636418
Marschnerstraße,51.33761695,12.355122391293555,51.3355899,12.3576988,2023-06-01 00:00:36,287.8151359134411,0.003474452435679911
Leipzigs,51.33761695,12.355122391293555,51.341174949999996,12.377320051717579,2023-06-01 00:00:36,1591.8877453711852,0.0006281849979106579
Clara-Park,51.33761695,12.355122391293555,51.33050505,12.358850998005359,2023-06-01 00:00:36,832.1507815692349,0.0012017052944590667
Sachsenbrücke,51.33761695,12.355122391293555,51.330309,12.354251167391846,2023-06-01 00:00:36,814.8579461484354,0.001227207766367954
Palmengarten,51.33761695,12.355122391293555,51.335992250000004,12.344426023058885,2023-06-01 00:00:36,764.7022216554932,0.0013076985677315204
Johannapark,51.33761695,12.355122391293555,51.3346363,12.363066859285988,2023-06-01 00:00:36,643.7669620646171,0.0015533571290967034
Jahnallee,51.33761695,12.355122391293555,51.3430902,12.3645628,2023-06-01 00:00:36,894.6547148408366,0.001117749656277064
Zentrum von Leipzig,51.33761695,12.355122391293555,51.3416591,12.3806052,2023-06-01 00:00:36,1826.3040123934845,0.0005475539632032227
Eck,51.3468658,12.406077,51.3221229,12.357197604591835,2023-07-01 00:00:36,4370.415654412998,0.0002288111884713429
Hauptbahnhof,51.3468658,12.406077,51.3439179,12.3801743,2023-07-01 00:00:36,1828.6910798010929,0.0005468392179770299
Hauptbahnhof,51.342734750000005,12.38773225,51.3439179,12.3801743,2023-06-15 00:00:36,541.1954816578101,0.0018477611766764255
Innenstadt,51.342734750000005,12.38773225,51.3428087,12.3571118,2023-06-15 00:00:36,2126.882025864711,0.0004701718232789321
Hbf.,51.342734750000005,12.38773225,51.3439179,12.3801743,2023-06-15 00:00:36,541.1954816578101,0.0018477611766764255
Innenstadt,51.342734750000005,12.38773225,51.3428087,12.3571118,2023-06-15 00:00:36,2126.882025864711,0.0004701718232789321
Hbf,51.342734750000005,12.38773225,51.3439179,12.3801743,2023-06-15 00:00:36,541.1954816578101,0.0018477611766764255
Lift,51.3024423,12.2223049,51.31741955,12.25323764630097,2023-06-06 00:00:36,2719.6424908573695,0.0003676953876701453
Paulinenstraße,51.3438918,12.4202738,51.3448255,12.4202853,2023-09-01 00:00:36,103.825775522864,0.009631519677691065
Hauptbahnhof,51.3438918,12.4202738,51.3439179,12.3801743,2023-09-01 00:00:36,2785.2041913783205,0.0003590401030902972
Lift,51.3024423,12.2223049,51.31741955,12.25323764630097,2023-06-06 00:00:36,2719.6424908573695,0.0003676953876701453
Paulinenstraße,51.3438918,12.4202738,51.3448255,12.4202853,2023-09-01 00:00:36,103.825775522864,0.009631519677691065
Hauptbahnhof,51.3438918,12.4202738,51.3439179,12.3801743,2023-09-01 00:00:36,2785.2041913783205,0.0003590401030902972
Paulinenstraße,51.3444911,12.420064,51.3448255,12.4202853,2023-06-06 00:00:36,40.23525375193432,0.024853826103977898
Hauptbahnhof,51.3444911,12.420064,51.3439179,12.3801743,2023-06-06 00:00:36,2771.345450261082,0.0003608355645110184
Paulinenstraße,51.3444911,12.420064,51.3448255,12.4202853,2023-06-06 00:00:36,40.23525375193432,0.024853826103977898
Hauptbahnhof,51.3444911,12.420064,51.3439179,12.3801743,2023-06-06 00:00:36,2771.345450261082,0.0003608355645110184
Leipzig-Sellerhausen,51.3444911,12.420064,51.3451168,12.4248812,2023-06-06 00:00:36,341.74038328270217,0.002926197923681608
Hbf Leipzig,51.3444911,12.420064,51.3439179,12.3801743,2023-06-06 00:00:36,2771.345450261082,0.0003608355645110184
Jahnallee,51.337195,12.354871115861036,51.3430902,12.3645628,2023-08-01 00:00:36,939.6371332834351,0.0010642406143589016
Clara-Park,51.337195,12.354871115861036,51.33050505,12.358850998005359,2023-08-01 00:00:36,793.6108566655682,0.0012600634071484296
Altlindenau,51.3395911,12.326223,51.3400124,12.3347023,2023-06-12 00:00:36,590.8619827610926,0.0016924426163399601
Innenstadt,51.3395911,12.326223,51.3428087,12.3571118,2023-06-12 00:00:36,2175.2049295299857,0.00045972679926579524
Altlindenau,51.3395911,12.326223,51.3400124,12.3347023,2023-06-12 00:00:36,590.8619827610926,0.0016924426163399601
KarLi,51.3176367,12.3739517,51.3206349,12.3736195,2023-08-01 00:00:36,334.1830076992115,0.0029923723737027086
Seeburgstraße,51.3340641,12.3874883,51.3346189,12.3847833,2023-06-07 00:00:36,197.78812499750998,0.005055915262923845
Seeburgstraße,51.3340641,12.3874883,51.3346189,12.3847833,2023-06-07 00:00:36,197.78812499750998,0.005055915262923845
